,From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),AT (degree C),Temp (degree C),SR (W/mt2),RH (%),WS (m/s),WD (degree),BP (mmHg),RF (mm),SO2 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Eth-Benzene,MP-Xylene,O Xylene,Toluene (ug/m3),VWS (m/s),TOT-RF (mm)
16420,07-Jun-2021 - 12:00,07-Jun-2021 - 13:00,17.5,,34.15,32.05,708.25,39.75,1.1,129.75,749.0,0.0,14.43,2.45,16.12,10.57,,94.65,,,,,,-0.2,0.0
16421,07-Jun-2021 - 13:00,07-Jun-2021 - 14:00,18.5,,34.23,30.83,497.25,38.5,1.27,122.25,749.0,0.0,15.9,1.67,18.62,11.28,,94.5,,,,,,-0.2,0.0
16422,07-Jun-2021 - 14:00,07-Jun-2021 - 15:00,35.5,,33.45,30.6,398.25,39.5,1.73,138.25,749.0,0.0,16.92,2.5,23.48,14.53,,81.15,,,,,,-0.15,0.0
16423,07-Jun-2021 - 15:00,07-Jun-2021 - 16:00,38.75,,34.35,32.8,424.75,36.25,0.95,126.75,749.0,0.0,17.85,1.95,14.12,9.1,,86.8,,,,,,-0.2,0.0
16424,07-Jun-2021 - 16:00,07-Jun-2021 - 17:00,43.75,,34.05,33.08,259.0,37.0,1.9,120.5,749.0,0.0,17.07,2.22,15.8,10.22,,88.3,,,,,,-0.2,0.0
16425,07-Jun-2021 - 17:00,07-Jun-2021 - 18:00,59.25,,33.42,35.62,67.75,39.0,1.52,102.25,749.0,0.0,17.2,2.42,19.62,12.43,,84.47,,,,,,-0.2,0.0
16426,07-Jun-2021 - 18:00,07-Jun-2021 - 19:00,114.25,,32.6,38.08,10.25,40.0,1.85,93.75,749.0,0.0,16.38,2.5,28.93,17.4,,80.38,,,,,,-0.2,0.0
16427,07-Jun-2021 - 19:00,07-Jun-2021 - 20:00,113.5,,31.97,35.88,8.0,41.5,0.93,92.5,749.0,0.0,15.25,4.62,48.0,29.25,,59.1,,,,,,-0.2,0.0
16428,07-Jun-2021 - 20:00,07-Jun-2021 - 21:00,56.0,,31.43,34.98,8.0,43.5,0.68,59.25,749.0,0.0,15.27,2.35,43.3,24.93,,48.98,,,,,,-0.2,0.0
16429,07-Jun-2021 - 21:00,07-Jun-2021 - 22:00,57.5,,30.75,34.48,7.75,46.25,1.55,182.5,749.0,0.0,15.78,2.23,32.3,18.95,,48.35,,,,,,-0.2,0.0
16430,07-Jun-2021 - 22:00,07-Jun-2021 - 23:00,51.0,,29.75,34.88,8.0,50.5,0.95,204.75,749.0,0.0,16.0,1.83,20.68,12.47,,45.42,,,,,,-0.2,0.0
16431,07-Jun-2021 - 23:00,08-Jun-2021 - 00:00,49.75,,29.4,38.15,7.75,51.75,0.8,219.5,749.0,0.0,18.48,2.17,23.85,14.42,,41.48,,,,,,-0.2,0.0
16432,08-Jun-2021 - 00:00,08-Jun-2021 - 01:00,61.0,,28.9,39.5,8.0,54.0,0.88,208.5,749.0,0.0,17.25,2.35,26.6,16.05,,36.98,,,,,,-0.2,0.0
16433,08-Jun-2021 - 01:00,08-Jun-2021 - 02:00,51.0,,28.4,40.2,8.0,55.5,1.4,217.5,749.0,0.0,15.88,2.23,25.55,15.38,,37.75,,,,,,-0.2,0.0
16434,08-Jun-2021 - 02:00,08-Jun-2021 - 03:00,46.0,,28.1,40.42,8.0,56.0,0.65,190.5,749.0,0.0,16.08,2.2,22.07,13.53,,43.8,,,,,,-0.2,0.0
16435,08-Jun-2021 - 03:00,08-Jun-2021 - 04:00,30.25,,28.05,36.4,7.0,55.25,0.9,202.5,749.0,0.0,16.2,2.5,20.23,12.8,,48.75,,,,,,-0.2,0.0
16436,08-Jun-2021 - 04:00,08-Jun-2021 - 05:00,2.5,,28.2,34.98,7.75,54.25,1.5,232.5,749.0,0.0,16.25,1.92,24.8,14.78,,46.25,,,,,,-0.2,0.0
16437,08-Jun-2021 - 05:00,08-Jun-2021 - 06:00,9.75,,27.92,34.58,18.5,55.75,1.28,154.75,749.0,0.12,16.3,2.08,16.6,10.5,,53.98,,,,,,-0.2,0.5
16438,08-Jun-2021 - 06:00,08-Jun-2021 - 07:00,20.75,,26.9,34.97,95.0,62.75,1.18,142.75,749.0,0.0,16.0,2.3,18.55,11.72,,59.75,,,,,,-0.2,0.0
16439,08-Jun-2021 - 07:00,08-Jun-2021 - 08:00,37.0,,27.38,38.2,144.5,57.25,2.22,134.25,749.0,0.0,17.8,3.27,26.35,16.65,,67.45,,,,,,-0.18,0.0
16440,08-Jun-2021 - 08:00,08-Jun-2021 - 09:00,56.0,,27.88,39.58,287.75,55.5,2.95,128.0,749.0,0.0,16.88,3.38,30.02,18.7,,67.28,,,,,,-0.15,0.0
16441,08-Jun-2021 - 09:00,08-Jun-2021 - 10:00,41.0,,28.2,40.6,353.5,55.5,2.45,130.5,749.0,0.0,16.35,1.35,22.35,12.95,,68.0,,,,,,-0.1,0.0
16442,08-Jun-2021 - 10:00,08-Jun-2021 - 11:00,30.5,,30.43,38.58,522.0,46.75,1.07,154.75,749.0,0.0,17.12,2.62,26.18,16.08,,73.83,,,,,,-0.2,0.0
16443,08-Jun-2021 - 11:00,08-Jun-2021 - 12:00,16.0,,32.15,35.67,687.75,41.75,1.32,130.0,749.0,0.0,18.2,2.65,25.77,15.85,,85.23,,,,,,-0.2,0.0
16444,08-Jun-2021 - 12:00,08-Jun-2021 - 13:00,4.0,,32.55,33.55,674.25,41.5,2.18,134.25,749.0,0.0,17.1,2.57,22.62,14.15,,77.72,,,,,,-0.15,0.0
16445,08-Jun-2021 - 13:00,08-Jun-2021 - 14:00,26.0,,32.58,33.3,628.25,42.75,2.53,133.0,749.0,0.0,16.77,2.35,19.85,12.53,,75.57,,,,,,-0.2,0.0
16446,08-Jun-2021 - 14:00,08-Jun-2021 - 15:00,27.5,,32.85,34.4,526.75,44.0,2.08,117.5,749.0,0.0,16.5,3.33,28.6,15.12,,80.33,,,,,,-0.18,0.0
16447,08-Jun-2021 - 15:00,08-Jun-2021 - 16:00,36.25,,33.25,37.88,385.25,44.0,1.18,111.75,749.0,0.0,17.67,3.1,34.05,20.58,,93.1,,,,,,-0.2,0.0
16448,08-Jun-2021 - 16:00,08-Jun-2021 - 17:00,43.25,,33.55,35.27,225.75,43.0,0.8,97.25,749.0,0.0,16.15,2.15,22.05,13.48,,107.0,,,,,,-0.2,0.0
16449,08-Jun-2021 - 17:00,08-Jun-2021 - 18:00,26.25,,33.17,30.65,69.5,44.0,0.75,130.75,749.0,0.0,14.32,2.35,16.52,10.7,,104.43,,,,,,-0.2,0.0
16450,08-Jun-2021 - 18:00,08-Jun-2021 - 19:00,35.25,,32.23,31.15,9.0,46.25,1.83,185.0,749.0,0.0,15.88,1.62,21.25,12.62,,98.68,,,,,,-0.2,0.0
16451,08-Jun-2021 - 19:00,08-Jun-2021 - 20:00,62.5,,31.1,32.02,7.5,50.75,2.62,239.75,749.0,0.0,16.5,1.65,26.92,15.8,,74.85,,,,,,-0.2,0.0
16452,08-Jun-2021 - 20:00,08-Jun-2021 - 21:00,79.75,,30.6,36.38,8.0,53.0,2.57,239.75,749.0,0.0,16.93,2.17,27.07,16.18,,63.77,,,,,,-0.2,0.0
16453,08-Jun-2021 - 21:00,08-Jun-2021 - 22:00,108.25,,30.4,38.02,7.75,53.75,2.27,241.0,749.0,0.0,18.55,2.0,34.73,20.05,,56.67,,,,,,-0.2,0.0
16454,08-Jun-2021 - 22:00,08-Jun-2021 - 23:00,106.75,,30.27,38.7,8.0,54.25,1.6,237.0,749.0,0.0,17.33,2.9,37.2,22.18,,51.58,,,,,,-0.2,0.0
16455,08-Jun-2021 - 23:00,09-Jun-2021 - 00:00,105.75,,30.18,38.88,7.75,53.75,1.18,231.0,749.0,0.0,17.42,3.0,27.3,16.95,,58.47,,,,,,-0.2,0.0
16456,09-Jun-2021 - 00:00,09-Jun-2021 - 01:00,81.75,,29.67,34.6,7.5,54.75,1.62,227.5,749.0,0.0,16.17,2.7,22.0,13.88,,55.58,,,,,,-0.2,0.0
16457,09-Jun-2021 - 01:00,09-Jun-2021 - 02:00,36.5,,29.3,33.33,8.0,54.5,1.3,205.5,749.0,0.0,14.48,2.5,13.12,9.0,,41.27,,,,,,-0.2,0.0
16458,09-Jun-2021 - 02:00,09-Jun-2021 - 03:00,27.5,,28.93,32.83,8.0,54.0,1.12,188.0,749.0,0.0,15.72,2.55,12.6,8.77,,37.0,,,,,,-0.2,0.0
16459,09-Jun-2021 - 03:00,09-Jun-2021 - 04:00,23.0,,28.7,32.85,7.75,54.5,1.45,175.25,749.0,0.0,15.7,2.12,12.95,8.62,,38.4,,,,,,-0.15,0.0
16460,09-Jun-2021 - 04:00,09-Jun-2021 - 05:00,31.0,,28.38,36.83,7.75,56.0,1.5,182.25,749.0,0.0,16.27,2.33,15.08,9.88,,34.8,,,,,,-0.12,0.0
16461,09-Jun-2021 - 05:00,09-Jun-2021 - 06:00,51.25,,28.07,38.25,7.75,57.5,1.7,211.25,749.0,0.0,16.38,2.2,17.9,11.3,,33.85,,,,,,-0.2,0.0
16462,09-Jun-2021 - 06:00,09-Jun-2021 - 07:00,38.25,,28.0,38.77,18.75,58.0,1.25,208.25,749.0,0.0,16.55,2.52,19.43,12.4,,35.08,,,,,,-0.2,0.0
16463,09-Jun-2021 - 07:00,09-Jun-2021 - 08:00,31.0,,28.17,39.02,98.25,58.0,1.17,220.0,749.0,0.0,17.38,2.95,20.88,13.5,,36.5,,,,,,-0.2,0.0
16464,09-Jun-2021 - 08:00,09-Jun-2021 - 09:00,19.75,,28.2,36.48,323.5,58.75,5.7,236.5,749.0,0.0,16.62,2.65,18.08,11.78,,40.73,,,,,,-0.3,0.0
16465,09-Jun-2021 - 09:00,09-Jun-2021 - 10:00,4.0,,28.25,37.7,346.5,59.0,8.0,239.0,749.0,0.0,16.05,2.95,16.9,11.4,,42.85,,,,,,-0.45,0.0
16466,09-Jun-2021 - 10:00,09-Jun-2021 - 11:00,40.75,,28.38,37.38,279.5,58.0,8.12,240.25,749.0,0.0,16.85,2.75,17.1,11.35,,50.52,,,,,,-0.48,0.0
16467,09-Jun-2021 - 11:00,09-Jun-2021 - 12:00,28.75,,29.23,35.1,596.0,55.0,6.6,232.0,749.0,0.0,17.17,2.17,14.2,9.32,,58.53,,,,,,-0.45,0.0
16468,09-Jun-2021 - 12:00,09-Jun-2021 - 13:00,15.25,,29.25,33.33,404.25,55.75,5.55,231.75,749.0,0.0,16.8,2.42,14.32,9.6,,59.73,,,,,,-0.47,0.0
16469,09-Jun-2021 - 13:00,09-Jun-2021 - 14:00,23.5,,29.55,33.97,571.5,55.5,7.05,237.75,749.0,0.0,16.77,2.38,15.33,10.07,,60.58,,,,,,-0.45,0.0
16470,09-Jun-2021 - 14:00,09-Jun-2021 - 15:00,35.0,,28.15,37.25,307.75,64.25,7.8,231.0,749.0,0.0,17.35,2.45,17.62,11.35,,53.0,,,,,,-0.53,0.0
16471,09-Jun-2021 - 15:00,09-Jun-2021 - 16:00,47.25,,27.9,35.25,322.25,65.25,6.95,234.75,749.0,0.0,18.35,2.2,18.95,11.88,,50.5,,,,,,-0.47,0.0
16472,09-Jun-2021 - 16:00,09-Jun-2021 - 17:00,21.0,,27.82,33.35,215.0,63.5,5.9,228.25,749.0,0.0,17.08,2.32,14.18,9.45,,53.07,,,,,,-0.43,0.0
16473,09-Jun-2021 - 17:00,09-Jun-2021 - 18:00,,,28.0,31.5,142.0,62.0,5.12,243.75,749.0,0.0,16.15,1.65,12.45,7.97,,50.52,,,,,,-0.7,0.0
16474,09-Jun-2021 - 18:00,09-Jun-2021 - 19:00,33.0,,,,,,5.1,244.0,,0.0,16.38,2.35,14.62,9.68,,48.92,,,,,,,0.0
16475,09-Jun-2021 - 19:00,09-Jun-2021 - 20:00,35.25,,,,,,5.1,244.0,,0.0,16.8,2.05,16.77,10.65,,44.4,,,,,,,0.0
16476,09-Jun-2021 - 20:00,09-Jun-2021 - 21:00,47.0,,,,,,5.1,244.0,,0.0,17.12,2.62,18.4,11.95,,39.1,,,,,,,0.0
16477,09-Jun-2021 - 21:00,09-Jun-2021 - 22:00,62.25,,,,,,5.1,244.0,,0.0,18.1,1.92,18.0,11.12,,42.0,,,,,,,0.0
16478,09-Jun-2021 - 22:00,09-Jun-2021 - 23:00,61.25,,,,,,5.1,244.0,,0.0,16.98,2.5,19.7,12.55,,40.03,,,,,,,0.0
16479,09-Jun-2021 - 23:00,10-Jun-2021 - 00:00,54.5,,,,,,5.1,244.0,,0.0,17.6,1.75,19.75,12.02,,41.35,,,,,,,0.0
16480,10-Jun-2021 - 00:00,10-Jun-2021 - 01:00,42.5,,,,,,5.1,244.0,,0.0,17.12,2.9,15.82,10.73,,44.35,,,,,,,0.0
16481,10-Jun-2021 - 01:00,10-Jun-2021 - 02:00,21.75,,,,,,5.1,244.0,,0.0,16.43,2.02,15.33,9.8,,34.9,,,,,,,0.0
16482,10-Jun-2021 - 02:00,10-Jun-2021 - 03:00,29.75,,,,,,5.1,244.0,,0.0,15.93,1.77,12.65,8.17,,32.55,,,,,,,0.0
16483,10-Jun-2021 - 03:00,10-Jun-2021 - 04:00,36.75,,,,,,5.1,244.0,,0.0,15.35,2.3,10.18,7.3,,35.0,,,,,,,0.0
16484,10-Jun-2021 - 04:00,10-Jun-2021 - 05:00,39.25,,,,,,5.1,244.0,,0.0,16.6,1.68,10.3,6.85,,34.32,,,,,,,0.0
16485,10-Jun-2021 - 05:00,10-Jun-2021 - 06:00,55.75,,,,,,5.1,244.0,,0.0,18.23,2.43,11.57,8.12,,37.48,,,,,,,0.0
16486,10-Jun-2021 - 06:00,10-Jun-2021 - 07:00,46.0,,,,,,5.1,244.0,,0.0,16.65,2.05,12.93,8.58,,41.3,,,,,,,0.0
16487,10-Jun-2021 - 07:00,10-Jun-2021 - 08:00,34.75,,,,,,5.1,244.0,,0.0,16.1,2.3,15.18,9.97,,41.05,,,,,,,0.0
16488,10-Jun-2021 - 08:00,10-Jun-2021 - 09:00,24.25,,,,,,5.1,244.0,,0.0,15.88,2.42,16.1,10.55,,34.93,,,,,,,0.0
16489,10-Jun-2021 - 09:00,10-Jun-2021 - 10:00,13.0,,,,,,5.1,244.0,,0.0,15.8,2.0,11.9,8.0,,48.95,,,,,,,0.0
16490,10-Jun-2021 - 10:00,10-Jun-2021 - 11:00,11.25,,23.7,37.5,8.0,84.0,5.85,240.0,749.0,0.12,15.28,2.48,19.85,12.55,,50.88,,,,,,-0.8,0.5
16491,10-Jun-2021 - 11:00,10-Jun-2021 - 12:00,12.25,,24.15,39.58,8.0,84.0,4.4,194.0,749.0,0.0,16.35,2.25,14.72,9.62,,53.72,,,,,,-0.45,0.0
16492,10-Jun-2021 - 12:00,10-Jun-2021 - 13:00,22.0,,23.92,37.48,29.75,84.0,0.78,128.25,749.0,0.0,15.8,8.32,34.83,25.27,,34.23,,,,,,-0.2,0.0
16493,10-Jun-2021 - 13:00,10-Jun-2021 - 14:00,,,24.6,36.27,147.25,82.0,0.65,118.25,749.0,0.0,16.43,2.77,18.48,12.07,,47.27,,,,,,-0.2,0.0
16494,10-Jun-2021 - 14:00,10-Jun-2021 - 15:00,2.0,,25.85,35.65,257.25,72.25,0.65,186.0,749.0,0.0,15.2,2.67,14.88,10.1,,55.7,,,,,,-0.23,0.0
16495,10-Jun-2021 - 15:00,10-Jun-2021 - 16:00,2.5,,26.35,35.38,163.0,68.0,0.82,208.0,749.0,0.0,14.73,2.85,13.82,9.62,,59.0,,,,,,-0.2,0.0
16496,10-Jun-2021 - 16:00,10-Jun-2021 - 17:00,4.25,,25.82,34.83,48.75,73.5,0.53,159.25,749.0,0.0,15.2,2.45,13.93,9.4,,52.55,,,,,,-0.2,0.0
16497,10-Jun-2021 - 17:00,10-Jun-2021 - 18:00,8.0,,25.62,34.6,45.0,76.25,0.67,200.5,749.0,0.0,14.82,2.95,19.18,12.62,,43.5,,,,,,-0.2,0.0
16498,10-Jun-2021 - 18:00,10-Jun-2021 - 19:00,14.75,,25.32,32.7,13.25,79.0,0.78,213.0,749.0,0.0,14.45,2.52,18.32,11.8,,40.5,,,,,,-0.23,0.0
16499,10-Jun-2021 - 19:00,10-Jun-2021 - 20:00,16.5,,25.1,36.05,8.0,82.0,1.0,233.0,749.0,0.0,14.47,1.88,20.05,12.15,,31.6,,,,,,-0.2,0.0
16500,10-Jun-2021 - 20:00,10-Jun-2021 - 21:00,46.5,,25.02,39.2,7.75,82.5,0.8,233.0,749.0,0.0,15.8,2.42,24.0,14.72,,31.28,,,,,,-0.2,0.0
16501,10-Jun-2021 - 21:00,10-Jun-2021 - 22:00,59.0,,25.07,40.08,7.75,82.75,0.8,228.0,749.0,0.0,16.6,3.05,34.72,20.95,,20.15,,,,,,-0.2,0.0
16502,10-Jun-2021 - 22:00,10-Jun-2021 - 23:00,53.5,,25.17,40.5,8.0,83.5,0.8,209.0,749.0,0.0,16.3,2.65,28.38,17.27,,19.25,,,,,,-0.2,0.0
16503,10-Jun-2021 - 23:00,11-Jun-2021 - 00:00,40.0,,25.0,37.28,8.0,84.0,0.68,183.0,749.0,0.0,16.88,2.65,15.47,10.4,,28.08,,,,,,-0.2,0.0
16504,11-Jun-2021 - 00:00,11-Jun-2021 - 01:00,24.0,,24.83,34.55,8.0,84.0,1.3,201.25,749.0,0.0,15.18,2.25,12.2,8.3,,25.73,,,,,,-0.2,0.0
16505,11-Jun-2021 - 01:00,11-Jun-2021 - 02:00,32.75,,24.73,33.82,8.0,84.0,1.38,199.75,749.0,0.0,13.98,2.3,16.43,10.6,,20.93,,,,,,-0.2,0.0
16506,11-Jun-2021 - 02:00,11-Jun-2021 - 03:00,46.0,,24.73,33.52,8.0,84.0,0.95,200.5,749.0,0.0,15.1,2.33,20.2,12.68,,17.9,,,,,,-0.2,0.0
16507,11-Jun-2021 - 03:00,11-Jun-2021 - 04:00,68.25,,24.9,36.42,8.0,84.0,0.78,119.25,749.0,0.0,16.2,1.72,17.38,10.62,,14.45,,,,,,-0.2,0.0
16508,11-Jun-2021 - 04:00,11-Jun-2021 - 05:00,89.75,,24.9,39.45,8.0,84.0,0.78,105.5,749.0,0.0,16.23,2.12,14.75,9.57,,17.0,,,,,,-0.2,0.0
16509,11-Jun-2021 - 05:00,11-Jun-2021 - 06:00,84.25,,24.9,40.3,8.0,84.0,0.72,107.0,749.0,0.0,15.4,4.83,15.72,12.28,,15.95,,,,,,-0.2,0.0
16510,11-Jun-2021 - 06:00,11-Jun-2021 - 07:00,68.75,,25.1,40.73,30.75,84.0,0.58,154.0,749.0,0.0,15.8,7.5,16.25,14.75,,17.02,,,,,,-0.2,0.0
16511,11-Jun-2021 - 07:00,11-Jun-2021 - 08:00,59.0,,25.48,37.75,149.5,83.75,1.77,196.0,749.0,0.0,16.27,2.8,13.28,9.35,,23.98,,,,,,-0.42,0.0
16512,11-Jun-2021 - 08:00,11-Jun-2021 - 09:00,39.0,,27.15,35.32,366.0,76.0,0.75,214.5,749.0,0.0,15.53,2.83,12.98,9.2,,31.1,,,,,,-0.23,0.0
16513,11-Jun-2021 - 09:00,11-Jun-2021 - 10:00,33.0,,28.0,35.3,485.0,72.0,0.7,208.0,749.0,0.0,16.0,2.75,8.75,6.85,,40.2,,,,,,-0.25,0.0
16514,11-Jun-2021 - 10:00,11-Jun-2021 - 11:00,49.5,,28.65,35.42,325.5,69.0,0.57,145.75,749.0,0.0,15.62,2.05,15.05,9.7,,51.23,,,,,,-0.2,0.0
16515,11-Jun-2021 - 11:00,11-Jun-2021 - 12:00,44.75,,29.8,34.05,537.0,62.75,0.62,173.75,749.0,0.0,15.6,2.28,12.38,8.43,,56.93,,,,,,-0.25,0.0
16516,11-Jun-2021 - 12:00,11-Jun-2021 - 13:00,33.25,,30.35,33.2,527.75,57.5,0.62,208.0,749.0,0.0,16.05,2.45,17.12,11.07,,65.75,,,,,,-0.25,0.0
16517,11-Jun-2021 - 13:00,11-Jun-2021 - 14:00,29.75,,30.7,32.73,582.0,55.25,0.68,207.0,749.0,0.0,16.02,2.6,14.22,9.65,,74.27,,,,,,-0.2,0.0
16518,11-Jun-2021 - 14:00,11-Jun-2021 - 15:00,26.5,,31.1,36.2,383.25,53.75,0.6,174.25,749.0,0.0,16.2,2.12,18.02,11.32,,78.38,,,,,,-0.2,0.0
16519,11-Jun-2021 - 15:00,11-Jun-2021 - 16:00,21.5,,31.33,35.9,252.5,53.0,0.48,97.5,749.0,0.0,17.02,2.33,17.23,11.05,,81.8,,,,,,-0.2,0.0
16520,11-Jun-2021 - 16:00,11-Jun-2021 - 17:00,29.25,,30.92,32.4,226.25,55.25,0.65,108.75,749.0,0.0,15.8,1.97,13.57,8.85,,77.03,,,,,,-0.2,0.0
16521,11-Jun-2021 - 17:00,11-Jun-2021 - 18:00,22.0,,30.25,30.3,89.75,57.0,0.73,203.0,749.0,0.0,14.43,2.02,11.32,7.65,,44.9,,,,,,-0.2,0.0
16522,11-Jun-2021 - 18:00,11-Jun-2021 - 19:00,31.75,,29.52,31.6,12.75,59.75,0.6,195.5,749.0,0.0,15.53,2.17,14.4,9.43,,38.58,,,,,,-0.2,0.0
16523,11-Jun-2021 - 19:00,11-Jun-2021 - 20:00,56.25,,29.05,35.03,8.0,63.5,0.75,197.75,749.0,0.0,16.25,2.02,20.9,12.8,,32.22,,,,,,-0.2,0.0
16524,11-Jun-2021 - 20:00,11-Jun-2021 - 21:00,68.75,,28.12,38.98,7.75,66.5,2.73,232.25,749.0,0.0,16.23,2.57,16.65,10.93,,46.62,,,,,,-0.35,0.0
16525,11-Jun-2021 - 21:00,11-Jun-2021 - 22:00,65.75,,27.95,40.05,8.0,67.0,1.12,236.75,749.0,0.0,15.03,1.93,15.3,9.72,,53.9,,,,,,-0.23,0.0
16526,11-Jun-2021 - 22:00,11-Jun-2021 - 23:00,56.25,,27.45,40.55,8.0,70.25,1.78,231.5,749.0,0.0,16.15,3.35,17.8,12.2,,40.73,,,,,,-0.3,0.0
16527,11-Jun-2021 - 23:00,12-Jun-2021 - 00:00,42.25,,26.77,38.35,7.75,69.25,2.73,247.5,749.0,0.0,16.82,1.85,10.98,7.15,,50.52,,,,,,-0.3,0.0
16528,12-Jun-2021 - 00:00,12-Jun-2021 - 01:00,21.0,,26.25,34.65,7.75,72.25,1.9,238.75,749.0,0.0,16.73,2.2,9.1,6.62,,44.8,,,,,,-0.25,0.0
16529,12-Jun-2021 - 01:00,12-Jun-2021 - 02:00,9.25,,25.9,33.73,8.0,74.0,1.85,230.25,749.0,0.0,16.73,1.93,7.53,5.57,,41.75,,,,,,-0.25,0.0
16530,12-Jun-2021 - 02:00,12-Jun-2021 - 03:00,10.5,,25.65,33.32,7.75,74.75,2.12,225.0,749.0,0.0,16.18,2.12,8.22,6.1,,39.47,,,,,,-0.3,0.0
16531,12-Jun-2021 - 03:00,12-Jun-2021 - 04:00,15.75,,25.48,35.42,8.0,77.0,1.98,240.25,749.0,0.0,16.27,2.0,9.05,6.43,,32.98,,,,,,-0.2,0.0
16532,12-Jun-2021 - 04:00,12-Jun-2021 - 05:00,27.0,,25.3,38.98,8.0,78.5,3.85,252.5,749.0,0.0,16.35,1.55,9.88,6.53,,31.6,,,,,,-0.23,0.0
16533,12-Jun-2021 - 05:00,12-Jun-2021 - 06:00,35.0,,25.2,39.9,8.0,79.25,2.83,241.25,749.0,0.0,15.47,2.12,11.23,7.68,,31.15,,,,,,-0.3,0.0
16534,12-Jun-2021 - 06:00,12-Jun-2021 - 07:00,33.0,,25.15,40.42,37.0,80.0,4.3,247.75,749.0,0.0,15.85,1.77,11.82,7.73,,29.83,,,,,,-0.25,0.0
16535,12-Jun-2021 - 07:00,12-Jun-2021 - 08:00,24.25,,25.38,39.5,153.5,79.25,3.48,243.25,749.0,0.0,15.57,2.25,11.5,7.95,,33.05,,,,,,-0.25,0.0
16536,12-Jun-2021 - 08:00,12-Jun-2021 - 09:00,16.0,,26.17,35.57,375.5,74.25,3.17,246.0,749.0,0.0,15.5,2.2,9.72,7.0,,37.57,,,,,,-0.25,0.0
16537,12-Jun-2021 - 09:00,12-Jun-2021 - 10:00,,,26.4,35.0,253.5,73.0,2.8,245.5,749.0,0.0,15.05,2.7,8.25,6.6,,40.6,,,,,,-0.35,0.0
16538,12-Jun-2021 - 10:00,12-Jun-2021 - 11:00,17.0,,27.3,35.03,644.25,68.25,3.8,236.75,749.0,0.0,16.2,2.68,7.15,5.97,,43.88,,,,,,-0.42,0.0
16539,12-Jun-2021 - 11:00,12-Jun-2021 - 12:00,18.5,,28.4,35.97,718.0,64.0,2.53,228.75,749.0,0.0,16.18,2.7,7.7,6.28,,47.85,,,,,,-0.43,0.0
16540,12-Jun-2021 - 12:00,12-Jun-2021 - 13:00,28.5,,29.27,40.15,513.5,59.75,1.3,232.0,749.0,0.0,16.1,2.3,8.45,6.4,,53.4,,,,,,-0.23,0.0
16541,12-Jun-2021 - 13:00,12-Jun-2021 - 14:00,40.5,,30.33,41.4,636.25,56.25,0.9,197.5,749.0,0.0,16.0,2.2,8.93,6.5,,53.3,,,,,,-0.23,0.0
16542,12-Jun-2021 - 14:00,12-Jun-2021 - 15:00,27.5,,30.35,41.98,393.75,55.75,0.62,195.25,749.0,0.0,16.1,2.17,11.92,8.12,,48.75,,,,,,-0.23,0.0
16543,12-Jun-2021 - 15:00,12-Jun-2021 - 16:00,26.0,,30.2,41.3,464.25,57.0,0.75,199.5,749.0,0.0,16.55,1.93,11.68,5.8,,52.8,,,,,,-0.25,0.0
16544,12-Jun-2021 - 16:00,12-Jun-2021 - 17:00,17.0,,28.88,36.92,285.75,60.75,4.68,240.75,749.0,0.0,15.38,3.12,12.95,9.4,,46.75,,,,,,-0.47,0.0
16545,12-Jun-2021 - 17:00,12-Jun-2021 - 18:00,,,28.82,36.17,16.0,61.0,1.57,238.0,749.0,0.0,13.85,2.3,10.8,7.62,,45.25,,,,,,-0.23,0.0
16546,12-Jun-2021 - 18:00,12-Jun-2021 - 19:00,7.0,,28.57,35.27,9.0,61.0,3.6,243.5,749.0,0.0,15.75,1.67,10.68,7.03,,42.4,,,,,,-0.43,0.0
16547,12-Jun-2021 - 19:00,12-Jun-2021 - 20:00,7.5,,27.12,35.27,8.0,67.5,4.45,237.5,749.0,0.0,15.85,1.7,9.55,6.45,,34.45,,,,,,-0.4,0.0
16548,12-Jun-2021 - 20:00,12-Jun-2021 - 21:00,17.75,,26.65,39.33,8.0,69.75,2.85,246.5,749.0,0.0,16.18,2.15,12.15,8.2,,28.58,,,,,,-0.23,0.0
16549,12-Jun-2021 - 21:00,12-Jun-2021 - 22:00,39.75,,26.43,40.78,8.0,69.5,2.52,262.75,749.0,0.0,15.92,2.4,12.45,8.55,,28.52,,,,,,-0.23,0.0
16550,12-Jun-2021 - 22:00,12-Jun-2021 - 23:00,27.0,,26.27,41.27,8.0,70.5,3.05,265.25,749.0,0.0,16.15,2.02,15.27,9.77,,26.55,,,,,,-0.28,0.0
16551,12-Jun-2021 - 23:00,13-Jun-2021 - 00:00,24.5,,26.12,41.12,8.0,72.0,2.65,259.5,749.0,0.0,16.67,2.57,15.28,10.25,,25.67,,,,,,-0.23,0.0
16552,13-Jun-2021 - 00:00,13-Jun-2021 - 01:00,17.0,,25.82,36.62,8.0,73.75,3.12,263.25,749.0,0.0,15.6,1.88,11.02,7.4,,30.45,,,,,,-0.2,0.0
16553,13-Jun-2021 - 01:00,13-Jun-2021 - 02:00,,,25.65,35.65,8.0,75.75,2.12,257.75,749.0,0.0,15.07,1.85,10.8,7.25,,25.28,,,,,,-0.23,0.0
